,drug_id,drug_name,drug_group,target_id,target_name,target_symbol,target_organ
254,DB00102,Becaplermin,"['approved', 'investigational']",BE0000205,Platelet-derived growth factor receptor beta,PDGFRB,Humans
255,DB00102,Becaplermin,"['approved', 'investigational']",BE0000852,Platelet-derived growth factor receptor alpha,PDGFRA,Humans
256,DB00102,Becaplermin,"['approved', 'investigational']",BE0000910,Alpha-2-macroglobulin,A2M,Humans
259,DB00105,Interferon alfa-2b,['approved'],BE0000385,Interferon alpha/beta receptor 2,IFNAR2,Humans
260,DB00105,Interferon alfa-2b,['approved'],BE0000661,Interferon alpha/beta receptor 1,IFNAR1,Humans
261,DB00106,Abarelix,"['approved', 'investigational', 'withdrawn']",BE0000203,Gonadotropin-releasing hormone receptor,GNRHR,Humans
262,DB00107,Oxytocin,"['approved', 'vet_approved']",BE0000844,Oxytocin receptor,OXTR,Humans
263,DB00108,Natalizumab,"['approved', 'investigational']",BE0000590,Integrin alpha-4,ITGA4,Humans
264,DB00108,Natalizumab,"['approved', 'investigational']",BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,FCGR3B,Humans
265,DB00108,Natalizumab,"['approved', 'investigational']",BE0001085,Intercellular adhesion molecule 1,ICAM1,Humans
266,DB00108,Natalizumab,"['approved', 'investigational']",BE0000710,High affinity immunoglobulin gamma Fc receptor I,FCGR1A,Humans
269,DB00110,Palivizumab,"['approved', 'investigational']",BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,FCGR3B,Humans
270,DB00110,Palivizumab,"['approved', 'investigational']",BE0002093,Complement C1r subcomponent,C1R,Humans
271,DB00110,Palivizumab,"['approved', 'investigational']",BE0002094,Complement C1q subcomponent subunit A,C1QA,Humans
272,DB00110,Palivizumab,"['approved', 'investigational']",BE0002095,Complement C1q subcomponent subunit B,C1QB,Humans
273,DB00110,Palivizumab,"['approved', 'investigational']",BE0002096,Complement C1q subcomponent subunit C,C1QC,Humans
274,DB00110,Palivizumab,"['approved', 'investigational']",BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,Humans
275,DB00110,Palivizumab,"['approved', 'investigational']",BE0000710,High affinity immunoglobulin gamma Fc receptor I,FCGR1A,Humans
276,DB00110,Palivizumab,"['approved', 'investigational']",BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2B,Humans
277,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0000658,Interleukin-2 receptor subunit alpha,IL2RA,Humans
278,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0000651,Interleukin-2 receptor subunit beta,IL2RB,Humans
279,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0000901,Low affinity immunoglobulin gamma Fc region receptor III-B,FCGR3B,Humans
280,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002093,Complement C1r subcomponent,C1R,Humans
281,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002094,Complement C1q subcomponent subunit A,C1QA,Humans
282,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002095,Complement C1q subcomponent subunit B,C1QB,Humans
283,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002096,Complement C1q subcomponent subunit C,C1QC,Humans
284,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,Humans
285,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0000710,High affinity immunoglobulin gamma Fc receptor I,FCGR1A,Humans
286,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,FCGR2A,Humans
287,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2B,Humans
288,DB00111,Daclizumab,"['investigational', 'withdrawn']",BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,FCGR2C,Humans
289,DB00112,Bevacizumab,"['approved', 'investigational']",BE0000163,Vascular endothelial growth factor A,VEGFA,Humans
290,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002094,Complement C1q subcomponent subunit A,C1QA,Humans
291,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002095,Complement C1q subcomponent subunit B,C1QB,Humans
292,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002096,Complement C1q subcomponent subunit C,C1QC,Humans
293,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002097,Low affinity immunoglobulin gamma Fc region receptor III-A,FCGR3A,Humans
294,DB00112,Bevacizumab,"['approved', 'investigational']",BE0000710,High affinity immunoglobulin gamma Fc receptor I,FCGR1A,Humans
295,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002098,Low affinity immunoglobulin gamma Fc region receptor II-a,FCGR2A,Humans
296,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002099,Low affinity immunoglobulin gamma Fc region receptor II-b,FCGR2B,Humans
297,DB00112,Bevacizumab,"['approved', 'investigational']",BE0002100,Low affinity immunoglobulin gamma Fc region receptor II-c,FCGR2C,Humans
298,DB00113,Technetium Tc-99m arcitumomab,['experimental'],BE0000107,Carcinoembryonic antigen-related cell adhesion molecule 1,CEACAM1,Humans
299,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000102,"Alanine--glyoxylate aminotransferase 2, mitochondrial",AGXT2,Humans
300,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000378,Glutamate decarboxylase 1,GAD1,Humans
301,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000323,Cystathionine beta-synthase,CBS,Humans
302,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000392,Kynureninase,KYNU,Humans
303,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000331,"Serine hydroxymethyltransferase, cytosolic",SHMT1,Humans
304,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000151,"Cysteine desulfurase, mitochondrial",NFS1,Humans
305,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000529,"Aspartate aminotransferase, cytoplasmic",GOT1,Humans
306,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000424,"Ornithine aminotransferase, mitochondrial",OAT,Humans
307,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000404,Ornithine decarboxylase,ODC1,Humans
308,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000727,"Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",AADAT,Humans
309,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000253,"4-aminobutyrate aminotransferase, mitochondrial",ABAT,Humans
310,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000181,Pyridoxine-5'-phosphate oxidase,PNPO,Humans
311,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000778,Sphingosine-1-phosphate lyase 1,SGPL1,Humans
312,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000692,Tyrosine aminotransferase,TAT,Humans
313,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000273,Kynurenine--oxoglutarate transaminase 1,CCBL1,Humans
315,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000660,Serine palmitoyltransferase 2,SPTLC2,Humans
316,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000079,Cysteine sulfinic acid decarboxylase,CSAD,Humans
317,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000002,Histidine decarboxylase,HDC,Humans
318,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000448,Arginine decarboxylase,AZIN2,Humans
319,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000164,L-serine dehydratase/L-threonine deaminase,SDS,Humans
320,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000518,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",GCAT,Humans
321,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000618,"Glycine dehydrogenase [decarboxylating], mitochondrial",GLDC,Humans
322,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000667,Alanine aminotransferase 1,GPT,Humans
323,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000603,Phosphoserine aminotransferase,PSAT1,Humans
324,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000409,"5-aminolevulinate synthase, nonspecific, mitochondrial",ALAS1,Humans
325,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000316,Serine--pyruvate aminotransferase,AGXT,Humans
326,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000278,Pyridoxal phosphate phosphatase,PDXP,Humans
327,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000441,Serine palmitoyltransferase 1,SPTLC1,Humans
328,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000791,Cystathionine gamma-lyase,CTH,Humans
329,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000517,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1,Humans
330,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000721,"Branched-chain-amino-acid aminotransferase, mitochondrial",BCAT2,Humans
331,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002149,Proline synthase co-transcribed bacterial homolog protein,PROSC,Humans
332,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000383,"Aspartate aminotransferase, mitochondrial",GOT2,Humans
333,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002150,"Glycogen phosphorylase, brain form",PYGB,Humans
334,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000916,"Glycogen phosphorylase, muscle form",PYGM,Humans
335,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002151,Aromatic-L-amino-acid decarboxylase,DDC,Humans
340,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002158,5-aminolevulinate synthase,ALAS1,Humans
341,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002159,"Glutamate decarboxylase 2 (Pancreatic islets and brain, 65kDa)",GAD2,Humans
342,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002160,DDC protein,DDC,Humans
343,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002162,Kynurenine--oxoglutarate transaminase 3,CCBL2,Humans
344,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002163,Glutamate decarboxylase-like protein 1,GADL1,Humans
345,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0004605,Selenocysteine lyase,SCLY,Humans
346,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0004612,Immunoglobulin superfamily member 10,IGSF10,Humans
347,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002164,5-phosphohydroxy-L-lysine phospho-lyase,PHYKPL,Humans
348,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002165,"Glutamate decarboxylase 1 (Brain, 67kDa)",GAD1,Humans
349,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000292,"Serine hydroxymethyltransferase, mitochondrial",SHMT2,Humans
350,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000898,"5-aminolevulinate synthase, erythroid-specific, mitochondrial",ALAS2,Humans
351,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002166,Alanine aminotransferase 2,GPT2,Humans
352,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002167,Molybdenum cofactor sulfurase,MOCOS,Humans
353,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002168,Serine dehydratase-like,SDSL,Humans
355,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0000388,Serine racemase,SRR,Humans
356,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002171,O-phosphoseryl-tRNA(Sec) selenium transferase,SEPSECS,Humans
357,DB00114,Pyridoxal phosphate,"['approved', 'investigational', 'nutraceutical']",BE0002172,Serine palmitoyltransferase 3,SPTLC3,Humans
360,DB00115,Cyanocobalamin,"['approved', 'nutraceutical']",BE0000734,Methionine synthase,MTR,Humans
361,DB00115,Cyanocobalamin,"['approved', 'nutraceutical']",BE0000777,"Methylmalonyl-CoA mutase, mitochondrial",MUT,Humans
362,DB00115,Cyanocobalamin,"['approved', 'nutraceutical']",BE0000763,Methionine synthase reductase,MTRR,Humans
363,DB00115,Cyanocobalamin,"['approved', 'nutraceutical']",BE0000320,"Methylmalonic aciduria type A protein, mitochondrial",MMAA,Humans
364,DB00115,Cyanocobalamin,"['approved', 'nutraceutical']",BE0002175,Methylmalonic aciduria and homocystinuria type C protein,MMACHC,Humans
365,DB00115,Cyanocobalamin,"['approved', 'nutraceutical']",BE0002176,Methylenetetrahydrofolate reductase,MTHFR,Humans
366,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000617,"C-1-tetrahydrofolate synthase, cytoplasmic",MTHFD1,Humans
367,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",MTHFD2,Humans
368,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000010,"Aminomethyltransferase, mitochondrial",AMT,Humans
369,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000933,Cytosolic 10-formyltetrahydrofolate dehydrogenase,ALDH1L1,Humans
370,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000734,Methionine synthase,MTR,Humans
371,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000822,Formimidoyltransferase-cyclodeaminase,FTCD,Humans
372,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0001240,Bifunctional purine biosynthesis protein PURH,ATIC,Humans
373,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000331,"Serine hydroxymethyltransferase, cytosolic",SHMT1,Humans
374,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0000292,"Serine hydroxymethyltransferase, mitochondrial",SHMT2,Humans
375,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0002176,Methylenetetrahydrofolate reductase,MTHFR,Humans
377,DB00116,Tetrahydrofolic acid,['nutraceutical'],BE0002177,"Methionyl-tRNA formyltransferase, mitochondrial",MTFMT,Humans
378,DB00117,Histidine,"['investigational', 'nutraceutical']",BE0000002,Histidine decarboxylase,HDC,Humans
379,DB00117,Histidine,"['investigational', 'nutraceutical']",BE0000740,"Histidine--tRNA ligase, cytoplasmic",HARS,Humans
380,DB00117,Histidine,"['investigational', 'nutraceutical']",BE0000285,Sodium-coupled neutral amino acid transporter 3,SLC38A3,Humans
381,DB00117,Histidine,"['investigational', 'nutraceutical']",BE0000086,Histidine ammonia-lyase,HAL,Humans
382,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0002089,Catechol O-methyltransferase,COMT,Humans
383,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0008997,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,CMTR1,Humans
384,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0005015,Arsenite methyltransferase,AS3MT,Humans
385,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0000372,Glycine N-methyltransferase,GNMT,Humans
386,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0000101,S-adenosylmethionine decarboxylase proenzyme,AMD1,Humans
387,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0000304,S-adenosylmethionine synthase isoform type-2,MAT2A,Humans
388,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0000323,Cystathionine beta-synthase,CBS,Humans
389,DB00118,Ademetionine,"['approved', 'investigational', 'nutraceutical']",BE0000407,S-adenosylmethionine synthase isoform type-1,MAT1A,Humans
390,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000449,Monocarboxylate transporter 4,SLC16A3,Humans
391,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000178,Monocarboxylate transporter 8,SLC16A2,Humans
392,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000102,"Alanine--glyoxylate aminotransferase 2, mitochondrial",AGXT2,Humans
393,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000386,Monocarboxylate transporter 6,SLC16A5,Humans
394,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000046,Pyruvate kinase PKLR,PKLR,Humans
395,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000174,Monocarboxylate transporter 7,SLC16A6,Humans
396,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000440,Monocarboxylate transporter 2,SLC16A7,Humans
397,DB00119,Pyruvic acid,"['approved', 'investigational', 'nutraceutical']",BE0000098,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",PDHB,Humans
