,drug_name,drugbank_id,MeSH_id,DrugType,Class,Rheumatoid_Arthritis,Asthma,Multiple_sclerosis
148,"(2S,3R,4S,5S)-3,4-Dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium",DB03881,#N/A,['experimental'],0,0,0,0
149,"(2S,3S)-3-AMINO-4-(3,3-DIFLUOROPYRROLIDIN-1-YL)-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-6-YLCYCLOHEXYL)BUTANAMIDE",DB07092,#N/A,['experimental'],0,0,0,0
150,"(2S,3S)-3-AMINO-4-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-5-YLCYCLOHEXYL)BUTANAMIDE",DB07135,#N/A,['experimental'],0,0,0,0
151,"(2S,3S)-3-FORMYL-2-({[(4-METHYLPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID",DB08640,#N/A,['experimental'],0,0,0,0
152,"(2S,3S)-3-FORMYL-2-({[(4-NITROPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID",DB08641,#N/A,['experimental'],0,0,0,0
153,"(2S,3S)-3-{3-[2-chloro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazol-5-yl}-1-cyclopentylidene-4-cyclopropyl-1-fluorobutan-2-amine",DB06994,#N/A,['experimental'],0,0,0,0
154,"(2S,3S)-3-{3-[4-(METHYLSULFONYL)PHENYL]-1,2,4-OXADIAZOL-5-YL}-1-OXO-1-PYRROLIDIN-1-YLBUTAN-2-AMINE",DB07067,#N/A,['experimental'],0,0,0,0
155,"(2S,3S)-4-cyclopropyl-3-{(3R,5R)-3-[2-fluoro-4-(methylsulfonyl)phenyl]-1,2,4-oxadiazolidin-5-yl}-1-[(3S)-3-fluoropyrrolidin-1-yl]-1-oxobutan-2-amine",DB06993,#N/A,['experimental'],0,0,0,0
156,"(2S,3S,4E,6E,8S,9S)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid",DB06905,#N/A,['experimental'],0,0,0,0
157,"(2S,3S,4R,5S)-2-(4-Amino-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)-5-[(methylsulfanyl)methyl]-3,4-pyrrolidinediol",DB02158,#N/A,['experimental'],0,0,0,0
158,"(2Z)-2-cyano-N-(2,2'-dichlorobiphenyl-4-yl)-3-hydroxybut-2-enamide",DB07559,#N/A,['experimental'],0,0,0,0
159,(2Z)-2-cyano-N-(3'-ethoxybiphenyl-4-yl)-3-hydroxybut-2-enamide,DB07561,#N/A,['experimental'],0,0,0,0
160,(2Z)-N-(3-chloro-2'-methoxybiphenyl-4-yl)-2-cyano-3-hydroxybut-2-enamide,DB08172,#N/A,['experimental'],0,0,0,0
161,(2Z)-N-biphenyl-4-yl-2-cyano-3-cyclopropyl-3-hydroxyprop-2-enamide,DB08169,#N/A,['experimental'],0,0,0,0
162,(2Z)-N-biphenyl-4-yl-2-cyano-3-hydroxybut-2-enamide,DB07443,#N/A,['experimental'],0,0,0,0
163,"(2Z,3E)-2,3'-biindole-2',3(1H,1'H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}",DB07766,#N/A,['experimental'],0,0,0,0
164,(2s)-Pyrrolidin-2-Ylmethylamine,DB03253,#N/A,['experimental'],0,0,0,0
165,"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide",DB04108,#N/A,['experimental'],0,0,0,0
166,"(3,3-dimethylpiperidin-1-yl)(6-(3-fluoro-4-methylphenyl)pyridin-2-yl)methanone",DB06992,#N/A,['experimental'],0,0,0,0
167,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester",DB03392,#N/A,['experimental'],0,0,0,0
168,"(3,4,8b-Trimethyl-3-oxido-2,3a-dihydro-1H-pyrrolo[2,3-b]indol-3-ium-7-yl) N-(2-ethylphenyl)carbamate",DB07846,#N/A,['experimental'],0,0,0,0
169,"(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE",DB07462,#N/A,['experimental'],0,0,0,0
170,(3-Carboxy-2-(R)-Hydroxy-Propyl)-Trimethyl-Ammonium,DB02648,#N/A,['experimental'],0,0,0,0
171,(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid,DB02773,#N/A,['experimental'],0,0,0,0
172,"(3-ENDO)-8-METHYL-8-AZABICYCLO[3.2.1]OCT-3-YL 1H-PYRROLO[2,3-B]PYRIDINE-3-CARBOXYLATE",DB07243,#N/A,['experimental'],0,0,0,0
173,"(3-EXO)-3-(10,11-DIHYDRO-5H-DIBENZO[A,D][7]ANNULEN-5-YLOXY)-8,8-DIMETHYL-8-AZONIABICYCLO[3.2.1]OCTANE",DB07494,#N/A,['experimental'],0,0,0,0
174,"(3AALPHA,4ALPHA,7ALPHA,7AALPHA)- 3A,4,7,7A-TETRAHYDRO-2-(4-NITRO-1-NAPHTHALENYL)-4,7-ETHANO-1H-ISOINDOLE-1,3(2H)-DIONE",DB04709,#N/A,['experimental'],0,0,0,0
175,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",DB08515,#N/A,['experimental'],0,0,0,0
176,"(3AS,4R,9BR)-2,2-DIFLUORO-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",DB07638,#N/A,['experimental'],0,0,0,0
177,"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL",DB08737,#N/A,['experimental'],0,0,0,0
178,"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",DB08020,#N/A,['experimental'],0,0,0,0
179,"(3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE",DB07796,#N/A,['experimental'],0,0,0,0
180,(3E)-3-[(phenylamino)methylidene]dihydrofuran-2(3H)-one,DB07317,#N/A,['experimental'],0,0,0,0
181,(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE,DB08186,#N/A,['experimental'],0,0,0,0
182,"(3E)-5-fluoro-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-1H-indole-2,3-dione 3-oxime",DB08011,#N/A,['experimental'],0,0,0,0
183,"(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE",DB07739,#N/A,['experimental'],0,0,0,0
184,"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",DB07798,#N/A,['experimental'],0,0,0,0
185,"(3R)-3-(aminomethyl)-9-methoxy-1,2,3,4-tetrahydro-5H-[1]benzothieno[3,2-e][1,4]diazepin-5-one",DB07431,#N/A,['experimental'],0,0,0,0
186,(3R)-3-HYDROXYDODECANOIC ACID,DB07930,#N/A,['experimental'],0,0,0,0
187,"(3R)-3-[(1,2,3,4-tetrahydroisoquinolin-7-yloxy)methyl]-2,3-dihydrothieno[2,3-f][1,4]oxazepin-5-amine",DB07007,#N/A,['experimental'],0,0,0,0
188,"(3R)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",DB08305,#N/A,['experimental'],0,0,0,0
189,"(3R)-3-cyclopentyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2-benzothiazine 1,1-dioxide",DB08304,#N/A,['experimental'],0,0,0,0
190,(3R)-3-ethyl-N-[(4-methylphenyl)sulfonyl]-L-aspartic acid,DB06951,#N/A,['experimental'],0,0,0,0
191,"(3R)-4,4-DIFLUORO-3-[(4-METHOXYPHENYL)SULFONYL]BUTANOIC ACID",DB07285,#N/A,['experimental'],0,0,0,0
192,"(3R)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-L-phenylalanine ethyl ester",DB01712,#N/A,['experimental'],0,0,0,0
193,"(3R)-4-[(3R)-3-AMINO-4-(2,4,5-TRIFLUOROPHENYL)BUTANOYL]-3-METHYL-1,4-DIAZEPAN-2-ONE",DB07154,#N/A,['experimental'],0,0,0,0
194,"(3R)-8-(dioxidosulfanyl)-3-methyl-1,2,3,4-tetrahydroquinoline",DB07016,#N/A,['experimental'],0,0,0,0
195,"(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER",DB08549,#N/A,['experimental'],0,0,0,0
196,"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",DB07747,#N/A,['experimental'],0,0,0,0
197,"(3R,4R)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-3-AMINE",DB08164,#N/A,['experimental'],0,0,0,0
198,"(3R,4R)-3-Hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium",DB03551,#N/A,['experimental'],0,0,0,0
199,"(3R,4R)-4-(pyrrolidin-1-ylcarbonyl)-1-(quinoxalin-2-ylcarbonyl)pyrrolidin-3-amine",DB07015,#N/A,['experimental'],0,0,0,0
200,"(3R,4R,5R)-5-(HYDROXYMETHYL)-1-(3-PHENYLPROPYL)PIPERIDINE-3,4-DIOL",DB07807,#N/A,['experimental'],0,0,0,0
201,"(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE",DB07851,#N/A,['experimental'],0,0,0,0
202,"(3R,4S)-1-[6-(6-METHOXYPYRIDIN-3-YL)PYRIMIDIN-4-YL]-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",DB08445,#N/A,['experimental'],0,0,0,0
203,"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",DB07666,#N/A,['experimental'],0,0,0,0
204,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",DB07788,#N/A,['experimental'],0,0,0,0
205,"(3S)-1-(1,3-BENZODIOXOL-5-YLMETHYL)-3-[4-(1H-IMIDAZOL-1-YL)PHENOXY]PIPERIDINE",DB07011,#N/A,['experimental'],0,0,0,0
206,(3S)-1-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}pyrrolidine-3-thiol,DB06943,#N/A,['experimental'],0,0,0,0
207,"(3S)-3-cyclopentyl-6-methyl-7-[(4-methylpiperazin-1-yl)sulfonyl]-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide",DB08303,#N/A,['experimental'],0,0,0,0
208,"(3S)-3-hydroxy-1-methyl-2,3-dihydro-1H-indole-5,6-dione",DB07339,#N/A,['experimental'],0,0,0,0
209,"(3S)-4-{[4-(BUT-2-YNYLOXY)PHENYL]SULFONYL}-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE",DB07964,#N/A,['experimental'],0,0,0,0
210,"(3S,5E)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2H)-imine",DB07001,#N/A,['experimental'],0,0,0,0
211,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(2-naphthyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",DB08500,#N/A,['experimental'],0,0,0,0
212,"(3S,5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-(4-methylphenyl)-1,6-dioxa-2-azaspiro[4.5]decane-8,9,10-triol",DB08503,#N/A,['experimental'],0,0,0,0
213,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-[(E)-2-phenylethenyl]-1H-indole-2,3-dione 3-oxime",DB08010,#N/A,['experimental'],0,0,0,0
214,"(3Z)-1-[(6-fluoro-4H-1,3-benzodioxin-8-yl)methyl]-4-phenyl-1H-indole-2,3-dione 3-oxime",DB08015,#N/A,['experimental'],0,0,0,0
215,"(3Z)-6-(4-HYDROXY-3-METHOXYPHENYL)-3-(1H-PYRROL-2-YLMETHYLENE)-1,3-DIHYDRO-2H-INDOL-2-ONE",DB07078,#N/A,['experimental'],0,0,0,0
216,"(3Z)-N,N-DIMETHYL-2-OXO-3-(4,5,6,7-TETRAHYDRO-1H-INDOL-2-YLMETHYLIDENE)-2,3-DIHYDRO-1H-INDOLE-5-SULFONAMIDE",DB08039,#N/A,['experimental'],0,0,0,0
217,"(3Z,6S)-6-Chloro-1-(2-{[(5-chloro-1-benzothiophen-3-yl)methyl]amino}ethyl)-3-({2-[(2R)-2-piperidinyl]ethyl}imino)-2-piperazinol",DB07521,#N/A,['experimental'],0,0,0,0
218,"(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one",DB07470,#N/A,['experimental'],0,0,0,0
219,"(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one",DB07468,#N/A,['experimental'],0,0,0,0
220,"(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one",DB07469,#N/A,['experimental'],0,0,0,0
221,"(3aS,4R,9bR)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",DB07036,#N/A,['experimental'],0,0,0,0
222,(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One,DB03650,#N/A,['experimental'],0,0,0,0
223,(3r)-1-Acetyl-3-Methylpiperidine,DB01742,#N/A,['experimental'],0,0,0,0
224,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",DB04012,#N/A,['experimental'],0,0,0,0
225,(4-ETHYLPHENYL)SULFAMIC ACID,DB08678,#N/A,['experimental'],0,0,0,0
226,(4-fluorophenyl)(pyridin-4-yl)methanone,DB06917,#N/A,['experimental'],0,0,0,0
227,(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester,DB03333,#N/A,['experimental'],0,0,0,0
228,(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,DB08783,#N/A,['experimental'],0,0,0,0
229,"(4-{4-[(TERT-BUTOXYCARBONYL)AMINO]-2,2-BIS(ETHOXYCARBONYL)BUTYL}PHENYL)SULFAMIC ACID",DB07068,#N/A,['experimental'],0,0,0,0
230,(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,DB08137,#N/A,['experimental'],0,0,0,0
231,"(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE",DB07064,#N/A,['experimental'],0,0,0,0
232,(4R)-4-(3-butoxy-4-methoxybenzyl)imidazolidin-2-one,DB06842,#N/A,['experimental'],0,0,0,0
233,"(4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",DB07242,#N/A,['experimental'],0,0,0,0
234,"(4R)-7-chloro-9-methyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",DB08166,#N/A,['experimental'],0,0,0,0
235,"(4R)-N-[4-({[2-(DIMETHYLAMINO)ETHYL]AMINO}CARBONYL)-1,3-THIAZOL-2-YL]-4-METHYL-1-OXO-2,3,4,9-TETRAHYDRO-1H-BETA-CARBOLINE-6-CARBOXAMIDE",DB07406,#N/A,['experimental'],0,0,0,0
236,"(4R)-limonene 1?,2?-epoxide",DB02924,#N/A,['experimental'],0,0,0,0
237,"(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE",DB07583,#N/A,['experimental'],0,0,0,0
238,"(4R,5R)-5-AMINO-1-[2-(1,3-BENZODIOXOL-5-YL)ETHYL]-4-(2,4,5-TRIFLUOROPHENYL)PIPERIDIN-2-ONE",DB07830,#N/A,['experimental'],0,0,0,0
239,(4S)-5-[[(2S)-1-[[(2S)-1-Amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid,DB03483,#N/A,['experimental'],0,0,0,0
240,"(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",DB07111,#N/A,['experimental'],0,0,0,0
241,"(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL",DB07716,#N/A,['experimental'],0,0,0,0
242,"(4Z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2H,4H)-dione",DB07156,#N/A,['experimental'],0,0,0,0
243,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",DB08448,#N/A,['experimental'],0,0,0,0
244,"(4aS,4bR,10bS,12aS)-12a-methyl-1,3-dioxo-2-(pyridin-3-ylmethyl)-1,2,3,4,4a,4b,5,6,10b,11,12,12a-dodecahydronaphtho[2,1-f]isoquinolin-8-yl sulfamate",DB08418,#N/A,['experimental'],0,0,0,0
245,"(4aS,6R,8aS)-11-[8-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)octyl]-6-hydroxy-3-methoxy-5,6,9,10-tetrahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-11-ium",DB02673,#N/A,['experimental'],0,0,0,0
246,(4e)-4-Aminohex-4-Enoic Acid,DB01699,#N/A,['experimental'],0,0,0,0
247,(4s)-5-Fluoro-L-Leucine,DB02542,#N/A,['experimental'],0,0,0,0
248,"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide",DB04081,#N/A,['experimental'],0,0,0,0
249,"(5,6-DIPHENYL-FURO[2,3-D]PYRIMIDIN-4-YLAMINO)-ACETIC",DB07654,#N/A,['experimental'],0,0,0,0
250,(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE,DB07621,#N/A,['experimental'],0,0,0,0
251,(5-CHLORO-2-{[(3-NITROBENZYL)AMINO]CARBONYL}PHENOXY)ACETIC ACID,DB07030,#N/A,['experimental'],0,0,0,0
252,"(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine",DB02963,#N/A,['experimental'],0,0,0,0
253,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid",DB01765,#N/A,['experimental'],0,0,0,0
254,"(5-phenyl-7-(pyridin-3-ylmethylamino)pyrazolo[1,5-a]pyrimidin-3-yl)methanol",DB06983,#N/A,['experimental'],0,0,0,0
255,"(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL",DB07213,#N/A,['experimental'],0,0,0,0
256,"(5E)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE",DB08293,#N/A,['experimental'],0,0,0,0
257,"(5E)-14-CHLORO-15,17-DIHYDROXY-4,7,8,9,10,11-HEXAHYDRO-2-BENZOXACYCLOPENTADECINE-1,12(3H,13H)-DIONE",DB08153,#N/A,['experimental'],0,0,0,0
258,"(5E)-2-Amino-5-(2-pyridinylmethylene)-1,3-thiazol-4(5H)-one",DB07529,#N/A,['experimental'],0,0,0,0
259,"(5E)-5-[(2,2-DIFLUORO-1,3-BENZODIOXOL-5-YL)METHYLENE]-1,3-THIAZOLIDINE-2,4-DIONE",DB07503,#N/A,['experimental'],0,0,0,0
260,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",DB07177,#N/A,['experimental'],0,0,0,0
261,"(5E,14E)-11-oxoprosta-5,9,12,14-tetraen-1-oic acid",DB08435,#N/A,['experimental'],0,0,0,0
262,"(5E,7S)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6H)-one oxime",DB08197,#N/A,['experimental'],0,0,0,0
263,"(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one",DB08771,#N/A,['experimental'],0,0,0,0
264,"(5R)-2-sulfanyl-5-[4-(trifluoromethyl)benzyl]-1,3-thiazol-4(5H)-one",DB08574,#N/A,['experimental'],0,0,0,0
265,"(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE",DB08607,#N/A,['experimental'],0,0,0,0
266,(5R)-5-{[(2-Amino-3H-purin-6-yl)oxy]methyl}-2-pyrrolidinone,DB02898,#N/A,['experimental'],0,0,0,0
267,"(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",DB08033,#N/A,['experimental'],0,0,0,0
268,"(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid",DB07172,#N/A,['experimental'],0,0,0,0
269,"(5R,6S,8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-2,7-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE",DB07157,#N/A,['experimental'],0,0,0,0
270,"(5R,7R,8S,9S,10R)-7-(hydroxymethyl)-3-phenyl-1,6-dioxa-2-azaspiro[4.5]dec-2-ene-8,9,10-triol",DB08151,#N/A,['experimental'],0,0,0,0
271,"(5S)-2-(Cyclooctylamino)-5-methyl-5-propyl-1,3-thiazol-4(5H)-one",DB07866,#N/A,['experimental'],0,0,0,0
272,"(5S)-2-{[(1S)-1-(2-fluorophenyl)ethyl]amino}-5-methyl-5-(trifluoromethyl)-1,3-thiazol-4(5H)-one",DB07310,#N/A,['experimental'],0,0,0,0
273,"(5S)-2-{[(1S)-1-(4-Fluorophenyl)ethyl]amino}-5-(2-hydroxy-2-propanyl)-5-methyl-1,3-thiazol-4(5H)-one",DB07017,#N/A,['experimental'],0,0,0,0
274,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",DB07763,#N/A,['experimental'],0,0,0,0
275,"(5S)-4,5-difluoro-6-[(2-fluoro-4-iodophenyl)imino]-N-(2-hydroxyethoxy)cyclohexa-1,3-diene-1-carboxamide",DB06892,#N/A,['experimental'],0,0,0,0
276,"(5S)-5-(2-amino-2-oxoethyl)-4-oxo-N-[(3-oxo-3,4-dihydro-2H-1,4-benzoxazin-6-yl)methyl]-3,4,5,6,7,8-hexahydro[1]benzothieno[2,3-d]pyrimidine-2-carboxamide",DB07397,#N/A,['experimental'],0,0,0,0
277,"(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE",DB08250,#N/A,['experimental'],0,0,0,0
278,"(5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione",DB02303,#N/A,['experimental'],0,0,0,0
279,"(5S,7R,8S,9S,10R)-3-Amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione",DB01843,#N/A,['experimental'],0,0,0,0
280,"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE",DB07717,#N/A,['experimental'],0,0,0,0
281,"(5Z)-12-CHLORO-13,15-DIHYDROXY-4,7,8,9-TETRAHYDRO-2-BENZOXACYCLOTRIDECINE-1,10(3H,11H)-DIONE",DB08292,#N/A,['experimental'],0,0,0,0
282,"(5Z)-13-CHLORO-14,16-DIHYDROXY-3,4,7,8,9,10-HEXAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,11(12H)-DIONE",DB08346,#N/A,['experimental'],0,0,0,0
283,"(5Z)-5-(3-BROMOCYCLOHEXA-2,5-DIEN-1-YLIDENE)-N-(PYRIDIN-4-YLMETHYL)-1,5-DIHYDROPYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE",DB07595,#N/A,['experimental'],0,0,0,0
284,"(5Z)-7-{(1R,4S,5R,6R)-6-[(1E)-1-Octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid",DB08675,#N/A,['experimental'],0,0,0,0
285,"(6AR,11AS,11BR)-10-ACETYL-9-HYDROXY-7,7-DIMETHYL-2,6,6A,7,11A,11B-HEXAHYDRO-11H-PYRROLO[1',2':2,3]ISOINDOLO[4,5,6-CD]INDOL-11-ONE",DB07604,#N/A,['experimental'],0,0,0,0
286,"(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)",DB08529,#N/A,['experimental'],0,0,0,0
287,"(6R)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one",DB07519,#N/A,['experimental'],0,0,0,0
288,(6R)-Folinic acid,DB03256,#N/A,['experimental'],0,0,0,0
289,"(6S)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6H)-one",DB07148,#N/A,['experimental'],0,0,0,0
290,"(6S)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3H)-one",DB07874,#N/A,['experimental'],0,0,0,0
